event_id,user_id,session_id,event_name,event_timestamp
8030,55,4597,insight_view,2025-02-14 09:46:00
8031,55,4597,paywall_view,2025-02-14 09:51:00
8032,55,4598,app_first_open,2025-02-16 16:55:00
8033,55,4598,paywall_view,2025-02-16 17:05:00
8034,55,4599,app_first_open,2025-02-16 14:41:00
8035,55,4600,app_first_open,2025-02-17 01:27:00
8036,55,4601,app_first_open,2025-02-19 02:04:00
8037,55,4602,app_first_open,2025-02-19 14:49:00
8038,55,4603,app_first_open,2025-02-23 21:49:00
8039,55,4604,app_first_open,2025-02-25 15:42:00
8040,55,4604,insight_view,2025-02-25 15:47:00
8041,55,4605,app_first_open,2025-02-26 00:23:00
8042,55,4606,app_first_open,2025-02-26 07:01:00
8043,55,4607,app_first_open,2025-02-27 16:46:00
8044,55,4608,app_first_open,2025-02-27 10:45:00
8045,55,4608,paywall_view,2025-02-27 10:55:00
8046,55,4609,app_first_open,2025-03-01 13:13:00
8047,55,4609,paywall_view,2025-03-01 13:23:00
8048,55,4610,app_first_open,2025-03-02 18:30:00
8049,55,4610,insight_view,2025-03-02 18:35:00
8050,55,4611,app_first_open,2025-03-03 21:32:00
8051,55,4612,app_first_open,2025-03-04 02:26:00
8052,55,4612,insight_view,2025-03-04 02:31:00
8053,55,4613,app_first_open,2025-03-05 00:47:00
8054,55,4614,app_first_open,2025-03-06 02:42:00
8055,55,4614,paywall_view,2025-03-06 02:52:00
8056,55,4615,app_first_open,2025-03-06 17:35:00
8057,55,4616,app_first_open,2025-03-07 10:28:00
8058,55,4616,insight_view,2025-03-07 10:33:00
8059,55,4617,app_first_open,2025-03-07 08:01:00
8060,55,4618,app_first_open,2025-03-08 21:06:00
8061,55,4619,app_first_open,2025-03-09 04:47:00
8062,55,4619,paywall_view,2025-03-09 04:57:00
8063,55,4620,app_first_open,2025-03-10 05:17:00
8064,55,4620,paywall_view,2025-03-10 05:27:00
8065,55,4621,app_first_open,2025-03-10 20:53:00
8066,55,4621,paywall_view,2025-03-10 21:03:00
8067,55,4622,app_first_open,2025-03-11 02:56:00
8068,55,4623,app_first_open,2025-03-12 19:42:00
8069,55,4624,app_first_open,2025-03-12 16:47:00
8070,55,4624,insight_view,2025-03-12 16:52:00
8071,55,4624,paywall_view,2025-03-12 16:57:00
8072,55,4625,app_first_open,2025-03-13 03:23:00
8073,55,4625,insight_view,2025-03-13 03:28:00
8074,55,4625,paywall_view,2025-03-13 03:33:00
8075,55,4626,app_first_open,2025-03-14 07:28:00
8076,55,4626,insight_view,2025-03-14 07:33:00
8077,55,4627,app_first_open,2025-03-15 01:16:00
8078,55,4628,app_first_open,2025-03-16 21:34:00
8079,55,4629,app_first_open,2025-03-16 17:03:00
8080,55,4630,app_first_open,2025-03-18 01:33:00
8081,55,4630,insight_view,2025-03-18 01:38:00
8082,55,4630,paywall_view,2025-03-18 01:43:00
8083,55,4631,app_first_open,2025-03-19 08:44:00
8084,55,4632,app_first_open,2025-03-19 20:40:00
8085,55,4632,insight_view,2025-03-19 20:45:00
8086,55,4632,paywall_view,2025-03-19 20:50:00
8087,55,4633,app_first_open,2025-03-21 06:33:00
8088,55,4633,paywall_view,2025-03-21 06:43:00
8089,55,4634,app_first_open,2025-03-21 13:27:00
8090,55,4635,app_first_open,2025-03-22 04:04:00
8091,55,4635,insight_view,2025-03-22 04:09:00
8092,55,4635,paywall_view,2025-03-22 04:14:00
8093,55,4636,app_first_open,2025-03-24 10:51:00
8094,55,4636,insight_view,2025-03-24 10:56:00
8095,55,4636,paywall_view,2025-03-24 11:01:00
8096,55,4637,app_first_open,2025-03-24 19:15:00
8097,55,4638,app_first_open,2025-03-25 08:20:00
8098,55,4638,insight_view,2025-03-25 08:25:00
8099,55,4639,app_first_open,2025-03-27 21:24:00
8100,55,4639,insight_view,2025-03-27 21:29:00
8101,55,4640,app_first_open,2025-03-29 11:06:00
8102,55,4640,insight_view,2025-03-29 11:11:00
8103,55,4641,app_first_open,2025-03-30 01:05:00
8104,55,4641,insight_view,2025-03-30 01:10:00
8105,55,4642,app_first_open,2025-04-02 00:46:00
8106,55,4642,insight_view,2025-04-02 00:51:00
8107,55,4642,paywall_view,2025-04-02 00:56:00
8108,55,4643,app_first_open,2025-04-02 12:43:00
8109,55,4644,app_first_open,2025-04-03 15:53:00
8110,55,4644,insight_view,2025-04-03 15:58:00
8111,55,4645,app_first_open,2025-04-05 09:36:00
8112,55,4645,insight_view,2025-04-05 09:41:00
8113,55,4646,app_first_open,2025-04-05 02:45:00
8114,55,4646,insight_view,2025-04-05 02:50:00
8115,55,4647,app_first_open,2025-04-06 00:34:00
8116,55,4647,insight_view,2025-04-06 00:39:00
8117,55,4648,app_first_open,2025-04-08 09:24:00
8118,55,4649,app_first_open,2025-04-08 19:07:00
8119,55,4649,insight_view,2025-04-08 19:12:00
8120,55,4650,app_first_open,2025-04-09 01:50:00
8121,55,4651,app_first_open,2025-04-09 22:12:00
8122,55,4652,app_first_open,2025-04-10 21:46:00
8123,55,4652,paywall_view,2025-04-10 21:56:00
8124,55,4653,app_first_open,2025-04-10 11:00:00
8125,55,4653,insight_view,2025-04-10 11:05:00
8126,55,4654,app_first_open,2025-04-11 11:01:00
8127,55,4654,insight_view,2025-04-11 11:06:00
8128,55,4654,paywall_view,2025-04-11 11:11:00
8129,55,4655,app_first_open,2025-04-11 04:01:00
8130,55,4656,app_first_open,2025-04-12 15:05:00
8131,55,4657,app_first_open,2025-04-13 12:04:00
8132,55,4658,app_first_open,2025-04-15 06:51:00
8133,55,4658,insight_view,2025-04-15 06:56:00
8134,55,4659,app_first_open,2025-04-16 16:30:00
8135,55,4660,app_first_open,2025-04-19 03:55:00
8136,55,4661,app_first_open,2025-04-19 13:29:00
8137,55,4661,insight_view,2025-04-19 13:34:00
8138,55,4662,app_first_open,2025-04-20 14:06:00
8139,55,4662,insight_view,2025-04-20 14:11:00
8140,55,4663,app_first_open,2025-04-21 10:15:00
8141,55,4664,app_first_open,2025-04-21 12:43:00
8142,55,4665,app_first_open,2025-04-25 07:48:00
8143,55,4665,paywall_view,2025-04-25 07:58:00
8144,55,4666,app_first_open,2025-04-26 15:01:00
8145,55,4666,insight_view,2025-04-26 15:06:00
8146,55,4667,app_first_open,2025-04-26 03:25:00
8147,55,4667,insight_view,2025-04-26 03:30:00
8148,55,4667,paywall_view,2025-04-26 03:35:00
8149,55,4668,app_first_open,2025-04-27 03:27:00
8150,55,4668,paywall_view,2025-04-27 03:37:00
8151,55,4669,app_first_open,2025-04-27 05:54:00
8152,55,4669,insight_view,2025-04-27 05:59:00
8153,55,4670,app_first_open,2025-05-06 00:42:00
8154,55,4671,app_first_open,2025-05-06 14:01:00
8155,55,4672,app_first_open,2025-05-07 06:18:00
8156,55,4672,insight_view,2025-05-07 06:23:00
8157,55,4672,paywall_view,2025-05-07 06:28:00
8158,55,4673,app_first_open,2025-05-07 19:43:00
8159,55,4673,insight_view,2025-05-07 19:48:00
8160,55,4673,paywall_view,2025-05-07 19:53:00
8161,55,4674,app_first_open,2025-05-08 00:54:00
8162,55,4674,insight_view,2025-05-08 00:59:00
8163,55,4675,app_first_open,2025-05-08 09:55:00
8164,55,4676,app_first_open,2025-05-11 21:06:00
8165,55,4677,app_first_open,2025-05-12 01:00:00
8166,55,4678,app_first_open,2025-05-12 01:08:00
8167,55,4678,insight_view,2025-05-12 01:13:00
8168,55,4678,paywall_view,2025-05-12 01:18:00
8169,55,4679,app_first_open,2025-05-14 21:19:00
8170,55,4679,insight_view,2025-05-14 21:24:00
8171,55,4679,paywall_view,2025-05-14 21:29:00
8172,55,4680,app_first_open,2025-05-14 09:45:00
8173,55,4681,app_first_open,2025-05-15 09:07:00
8174,55,4681,insight_view,2025-05-15 09:12:00
8175,55,4682,app_first_open,2025-05-16 21:03:00
8176,55,4682,insight_view,2025-05-16 21:08:00
8177,55,4683,app_first_open,2025-05-16 06:34:00
8178,55,4683,insight_view,2025-05-16 06:39:00
8179,55,4684,app_first_open,2025-05-20 06:45:00
8180,55,4684,insight_view,2025-05-20 06:50:00
8181,55,4685,app_first_open,2025-05-20 03:16:00
8182,55,4685,insight_view,2025-05-20 03:21:00
8183,55,4686,app_first_open,2025-05-22 11:47:00
8184,55,4687,app_first_open,2025-05-22 22:45:00
8185,55,4687,insight_view,2025-05-22 22:50:00
8186,55,4688,app_first_open,2025-05-23 06:44:00
8187,55,4688,paywall_view,2025-05-23 06:54:00
8188,55,4689,app_first_open,2025-05-25 19:26:00
8189,55,4689,insight_view,2025-05-25 19:31:00
8190,55,4689,paywall_view,2025-05-25 19:36:00
8191,55,4690,app_first_open,2025-05-26 01:56:00
8192,55,4691,app_first_open,2025-05-26 22:02:00
8193,55,4691,insight_view,2025-05-26 22:07:00
8194,55,4692,app_first_open,2025-05-27 13:46:00
8195,55,4693,app_first_open,2025-05-27 16:01:00
8196,55,4694,app_first_open,2025-05-28 06:21:00
8197,55,4695,app_first_open,2025-05-29 17:15:00
8198,55,4695,insight_view,2025-05-29 17:20:00
8199,55,4696,app_first_open,2025-05-29 00:07:00
8200,55,4696,insight_view,2025-05-29 00:12:00
8201,56,4697,app_first_open,2025-01-11 09:39:00
8202,56,4697,insight_view,2025-01-11 09:44:00
8203,56,4698,app_first_open,2025-01-12 11:12:00
8204,56,4698,paywall_view,2025-01-12 11:22:00
8205,56,4699,app_first_open,2025-01-12 04:15:00
8206,56,4699,insight_view,2025-01-12 04:20:00
8207,56,4699,paywall_view,2025-01-12 04:25:00
8208,56,4700,app_first_open,2025-01-13 08:28:00
8209,56,4700,paywall_view,2025-01-13 08:38:00
8210,56,4701,app_first_open,2025-01-13 22:57:00
8211,56,4702,app_first_open,2025-01-14 07:57:00
8212,56,4702,insight_view,2025-01-14 08:02:00
8213,56,4703,app_first_open,2025-01-14 07:40:00
8214,56,4704,app_first_open,2025-01-15 12:29:00
8215,56,4705,app_first_open,2025-01-15 12:17:00
8216,56,4706,app_first_open,2025-01-16 22:30:00
8217,56,4706,insight_view,2025-01-16 22:35:00
8218,56,4707,app_first_open,2025-01-16 13:44:00
8219,56,4707,insight_view,2025-01-16 13:49:00
8220,56,4708,app_first_open,2025-01-17 18:01:00
8221,56,4708,insight_view,2025-01-17 18:06:00
8222,56,4708,paywall_view,2025-01-17 18:11:00
8223,56,4709,app_first_open,2025-01-18 00:00:00
8224,56,4710,app_first_open,2025-01-19 12:43:00
8225,56,4711,app_first_open,2025-01-19 04:40:00
8226,56,4712,app_first_open,2025-01-20 12:31:00
8227,56,4712,insight_view,2025-01-20 12:36:00
8228,56,4713,app_first_open,2025-01-21 14:35:00
8229,56,4713,insight_view,2025-01-21 14:40:00
8230,56,4713,paywall_view,2025-01-21 14:45:00
8231,56,4714,app_first_open,2025-01-22 23:45:00
8232,56,4714,insight_view,2025-01-22 23:50:00
8233,56,4715,app_first_open,2025-01-23 05:39:00
8234,56,4716,app_first_open,2025-01-23 14:55:00
8235,56,4717,app_first_open,2025-01-24 11:44:00
8236,56,4718,app_first_open,2025-01-24 02:39:00
8237,56,4718,insight_view,2025-01-24 02:44:00
8238,56,4719,app_first_open,2025-01-25 15:40:00
8239,56,4719,insight_view,2025-01-25 15:45:00
8240,56,4720,app_first_open,2025-01-26 17:53:00
8241,56,4720,insight_view,2025-01-26 17:58:00
8242,56,4720,paywall_view,2025-01-26 18:03:00
8243,56,4721,app_first_open,2025-01-27 05:56:00
8244,56,4722,app_first_open,2025-01-28 20:46:00
8245,56,4723,app_first_open,2025-01-28 18:00:00
8246,56,4724,app_first_open,2025-01-29 23:20:00
8247,56,4725,app_first_open,2025-01-29 07:25:00
8248,56,4726,app_first_open,2025-01-30 21:29:00
8249,56,4726,insight_view,2025-01-30 21:34:00
8250,56,4727,app_first_open,2025-01-31 17:40:00
8251,56,4727,insight_view,2025-01-31 17:45:00
8252,56,4728,app_first_open,2025-01-31 06:13:00
8253,56,4728,insight_view,2025-01-31 06:18:00
8254,56,4729,app_first_open,2025-02-02 13:36:00
8255,56,4729,insight_view,2025-02-02 13:41:00
8256,56,4729,paywall_view,2025-02-02 13:46:00
8257,56,4730,app_first_open,2025-02-03 19:07:00
8258,56,4731,app_first_open,2025-02-03 21:36:00
8259,56,4731,insight_view,2025-02-03 21:41:00
8260,56,4732,app_first_open,2025-02-05 18:17:00
8261,56,4732,insight_view,2025-02-05 18:22:00
8262,56,4733,app_first_open,2025-02-07 23:42:00
8263,56,4733,insight_view,2025-02-07 23:47:00
8264,56,4733,paywall_view,2025-02-07 23:52:00
8265,56,4734,app_first_open,2025-02-08 08:42:00
8266,56,4735,app_first_open,2025-02-08 02:54:00
8267,56,4735,insight_view,2025-02-08 02:59:00
8268,56,4736,app_first_open,2025-02-09 13:25:00
8269,56,4736,insight_view,2025-02-09 13:30:00
8270,56,4737,app_first_open,2025-02-10 04:52:00
8271,56,4737,insight_view,2025-02-10 04:57:00
8272,56,4738,app_first_open,2025-02-10 01:30:00
8273,56,4738,insight_view,2025-02-10 01:35:00
8274,56,4738,paywall_view,2025-02-10 01:40:00
8275,56,4739,app_first_open,2025-02-11 02:02:00
8276,56,4740,app_first_open,2025-02-12 21:01:00
8277,56,4740,paywall_view,2025-02-12 21:11:00
8278,56,4741,app_first_open,2025-02-13 15:24:00
8279,56,4742,app_first_open,2025-02-14 01:40:00
8280,56,4742,insight_view,2025-02-14 01:45:00
8281,56,4743,app_first_open,2025-02-16 03:27:00
8282,56,4743,paywall_view,2025-02-16 03:37:00
8283,56,4744,app_first_open,2025-02-16 23:42:00
8284,56,4744,insight_view,2025-02-16 23:47:00
8285,56,4745,app_first_open,2025-02-17 13:43:00
8286,56,4745,insight_view,2025-02-17 13:48:00
8287,56,4746,app_first_open,2025-02-18 14:41:00
8288,56,4746,insight_view,2025-02-18 14:46:00
8289,56,4746,paywall_view,2025-02-18 14:51:00
8290,56,4747,app_first_open,2025-02-19 14:17:00
8291,56,4747,insight_view,2025-02-19 14:22:00
8292,56,4748,app_first_open,2025-02-20 07:51:00
8293,56,4749,app_first_open,2025-02-21 11:51:00
8294,56,4749,insight_view,2025-02-21 11:56:00
8295,56,4749,paywall_view,2025-02-21 12:01:00
8296,56,4750,app_first_open,2025-02-22 12:40:00
8297,56,4750,insight_view,2025-02-22 12:45:00
8298,56,4751,app_first_open,2025-02-22 13:39:00
8299,56,4751,insight_view,2025-02-22 13:44:00
8300,56,4752,app_first_open,2025-02-23 00:24:00
8301,56,4752,insight_view,2025-02-23 00:29:00
8302,56,4753,app_first_open,2025-02-24 10:18:00
8303,56,4753,paywall_view,2025-02-24 10:28:00
8304,56,4754,app_first_open,2025-02-25 01:06:00
8305,56,4754,insight_view,2025-02-25 01:11:00
8306,56,4755,app_first_open,2025-02-25 09:33:00
8307,56,4756,app_first_open,2025-02-26 15:43:00
8308,56,4756,insight_view,2025-02-26 15:48:00
8309,56,4757,app_first_open,2025-02-26 11:16:00
8310,56,4757,insight_view,2025-02-26 11:21:00
8311,56,4757,paywall_view,2025-02-26 11:26:00
8312,56,4758,app_first_open,2025-02-27 08:10:00
8313,56,4759,app_first_open,2025-02-28 23:06:00
8314,56,4760,app_first_open,2025-02-28 00:20:00
8315,56,4761,app_first_open,2025-03-01 12:09:00
8316,56,4761,paywall_view,2025-03-01 12:19:00
8317,56,4762,app_first_open,2025-03-01 21:19:00
8318,56,4762,insight_view,2025-03-01 21:24:00
8319,56,4763,app_first_open,2025-03-02 04:58:00
8320,56,4763,insight_view,2025-03-02 05:03:00
8321,56,4764,app_first_open,2025-03-03 22:19:00
8322,56,4765,app_first_open,2025-03-05 10:50:00
8323,56,4766,app_first_open,2025-03-09 10:21:00
8324,56,4767,app_first_open,2025-03-10 10:08:00
8325,56,4767,paywall_view,2025-03-10 10:18:00
8326,56,4768,app_first_open,2025-03-10 09:52:00
8327,56,4769,app_first_open,2025-03-11 23:08:00
8328,56,4770,app_first_open,2025-03-12 20:23:00
8329,56,4770,insight_view,2025-03-12 20:28:00
8330,56,4771,app_first_open,2025-03-12 03:47:00
8331,56,4771,insight_view,2025-03-12 03:52:00
8332,56,4772,app_first_open,2025-03-13 23:25:00
8333,56,4772,paywall_view,2025-03-13 23:35:00
8334,56,4773,app_first_open,2025-03-13 13:34:00
8335,56,4774,app_first_open,2025-03-14 03:38:00
8336,56,4774,insight_view,2025-03-14 03:43:00
8337,56,4775,app_first_open,2025-03-14 01:21:00
8338,56,4776,app_first_open,2025-03-15 04:44:00
8339,56,4776,paywall_view,2025-03-15 04:54:00
8340,56,4777,app_first_open,2025-03-15 14:26:00
8341,56,4778,app_first_open,2025-03-17 00:18:00
8342,56,4778,insight_view,2025-03-17 00:23:00
8343,56,4778,paywall_view,2025-03-17 00:28:00
8344,56,4779,app_first_open,2025-03-18 11:25:00
8345,56,4779,insight_view,2025-03-18 11:30:00
8346,56,4780,app_first_open,2025-03-19 19:14:00
8347,56,4780,insight_view,2025-03-19 19:19:00
8348,56,4780,paywall_view,2025-03-19 19:24:00
8349,56,4781,app_first_open,2025-03-19 07:12:00
8350,56,4781,insight_view,2025-03-19 07:17:00
8351,56,4782,app_first_open,2025-03-20 22:37:00
8352,56,4782,insight_view,2025-03-20 22:42:00
8353,56,4783,app_first_open,2025-03-20 06:46:00
8354,56,4783,insight_view,2025-03-20 06:51:00
8355,56,4784,app_first_open,2025-03-21 23:41:00
8356,56,4784,insight_view,2025-03-21 23:46:00
8357,56,4784,paywall_view,2025-03-21 23:51:00
8358,56,4785,app_first_open,2025-03-21 04:20:00
8359,56,4785,insight_view,2025-03-21 04:25:00
8360,56,4786,app_first_open,2025-03-22 10:47:00
8361,56,4786,insight_view,2025-03-22 10:52:00
8362,56,4787,app_first_open,2025-03-22 03:22:00
8363,56,4787,insight_view,2025-03-22 03:27:00
8364,56,4787,paywall_view,2025-03-22 03:32:00
8365,56,4788,app_first_open,2025-03-23 02:57:00
8366,56,4789,app_first_open,2025-03-24 15:29:00
8367,56,4790,app_first_open,2025-03-26 06:34:00
8368,56,4790,insight_view,2025-03-26 06:39:00
8369,56,4790,paywall_view,2025-03-26 06:44:00
8370,56,4791,app_first_open,2025-03-27 23:51:00
8371,56,4791,paywall_view,2025-03-28 00:01:00
8372,56,4792,app_first_open,2025-03-27 17:02:00
8373,56,4793,app_first_open,2025-03-28 08:22:00
8374,56,4794,app_first_open,2025-03-29 18:28:00
8375,56,4794,insight_view,2025-03-29 18:33:00
8376,56,4795,app_first_open,2025-03-29 23:24:00
8377,56,4795,insight_view,2025-03-29 23:29:00
8378,56,4796,app_first_open,2025-03-31 14:38:00
8379,56,4796,insight_view,2025-03-31 14:43:00
8380,56,4797,app_first_open,2025-03-31 05:32:00
8381,56,4798,app_first_open,2025-04-01 23:13:00
8382,56,4798,insight_view,2025-04-01 23:18:00
8383,56,4799,app_first_open,2025-04-02 21:23:00
8384,56,4800,app_first_open,2025-04-02 00:56:00
8385,56,4800,insight_view,2025-04-02 01:01:00
8386,56,4800,paywall_view,2025-04-02 01:06:00
8387,56,4801,app_first_open,2025-04-03 17:11:00
8388,56,4801,insight_view,2025-04-03 17:16:00
8389,56,4802,app_first_open,2025-04-03 19:18:00
8390,56,4802,paywall_view,2025-04-03 19:28:00
8391,56,4803,app_first_open,2025-04-04 13:47:00
8392,56,4803,insight_view,2025-04-04 13:52:00
8393,56,4804,app_first_open,2025-04-04 10:23:00
8394,56,4804,insight_view,2025-04-04 10:28:00
8395,56,4804,paywall_view,2025-04-04 10:33:00
8396,56,4805,app_first_open,2025-04-05 03:27:00
8397,56,4805,insight_view,2025-04-05 03:32:00
8398,56,4806,app_first_open,2025-04-05 02:00:00
8399,56,4807,app_first_open,2025-04-06 23:08:00
8400,56,4808,app_first_open,2025-04-06 08:00:00
8401,56,4808,insight_view,2025-04-06 08:05:00
8402,56,4809,app_first_open,2025-04-07 13:19:00
8403,56,4810,app_first_open,2025-04-08 15:20:00
8404,56,4811,app_first_open,2025-04-08 23:05:00
8405,56,4812,app_first_open,2025-04-09 07:15:00
8406,56,4813,app_first_open,2025-04-10 23:33:00
8407,56,4814,app_first_open,2025-04-10 04:04:00
8408,56,4815,app_first_open,2025-04-11 01:06:00
8409,56,4815,insight_view,2025-04-11 01:11:00
8410,56,4816,app_first_open,2025-04-12 09:39:00
8411,56,4817,app_first_open,2025-04-12 08:40:00
8412,56,4817,insight_view,2025-04-12 08:45:00
8413,56,4817,paywall_view,2025-04-12 08:50:00
8414,56,4818,app_first_open,2025-04-13 17:40:00
8415,56,4819,app_first_open,2025-04-14 17:58:00
8416,56,4820,app_first_open,2025-04-15 18:52:00
8417,56,4821,app_first_open,2025-04-16 14:28:00
8418,56,4821,insight_view,2025-04-16 14:33:00
8419,56,4821,paywall_view,2025-04-16 14:38:00
8420,56,4822,app_first_open,2025-04-17 22:56:00
8421,56,4823,app_first_open,2025-04-18 21:01:00
8422,56,4823,insight_view,2025-04-18 21:06:00
8423,56,4823,paywall_view,2025-04-18 21:11:00
8424,56,4824,app_first_open,2025-04-18 08:18:00
8425,56,4824,insight_view,2025-04-18 08:23:00
8426,56,4825,app_first_open,2025-04-19 15:05:00
8427,56,4825,insight_view,2025-04-19 15:10:00
8428,56,4825,paywall_view,2025-04-19 15:15:00
8429,56,4826,app_first_open,2025-04-20 01:59:00
8430,56,4826,paywall_view,2025-04-20 02:09:00
8431,56,4827,app_first_open,2025-04-20 21:12:00
8432,56,4828,app_first_open,2025-04-21 06:59:00
8433,56,4828,insight_view,2025-04-21 07:04:00
8434,56,4829,app_first_open,2025-04-21 19:23:00
8435,56,4829,insight_view,2025-04-21 19:28:00
8436,56,4830,app_first_open,2025-04-22 15:11:00
8437,56,4830,insight_view,2025-04-22 15:16:00
8438,56,4831,app_first_open,2025-04-22 23:30:00
8439,56,4832,app_first_open,2025-04-23 00:24:00
8440,56,4833,app_first_open,2025-04-24 17:39:00
8441,56,4833,insight_view,2025-04-24 17:44:00
8442,56,4833,paywall_view,2025-04-24 17:49:00
8443,56,4834,app_first_open,2025-04-24 05:32:00
8444,56,4834,insight_view,2025-04-24 05:37:00
8445,56,4835,app_first_open,2025-04-25 05:40:00
8446,56,4836,app_first_open,2025-04-25 12:03:00
8447,56,4837,app_first_open,2025-04-26 16:50:00
8448,56,4838,app_first_open,2025-04-27 08:09:00
8449,56,4838,insight_view,2025-04-27 08:14:00
8450,56,4839,app_first_open,2025-04-28 05:20:00
8451,56,4839,insight_view,2025-04-28 05:25:00
8452,56,4840,app_first_open,2025-04-29 08:50:00
8453,56,4840,insight_view,2025-04-29 08:55:00
8454,56,4841,app_first_open,2025-04-30 20:40:00
8455,56,4841,paywall_view,2025-04-30 20:50:00
8456,56,4842,app_first_open,2025-05-01 05:50:00
8457,56,4842,insight_view,2025-05-01 05:55:00
8458,56,4843,app_first_open,2025-05-02 07:43:00
8459,56,4844,app_first_open,2025-05-03 05:49:00
8460,56,4845,app_first_open,2025-05-04 19:07:00
8461,56,4846,app_first_open,2025-05-04 06:54:00
8462,56,4846,insight_view,2025-05-04 06:59:00
8463,56,4847,app_first_open,2025-05-05 05:37:00
8464,56,4847,insight_view,2025-05-05 05:42:00
8465,56,4848,app_first_open,2025-05-06 20:44:00
8466,56,4849,app_first_open,2025-05-06 00:32:00
8467,56,4849,insight_view,2025-05-06 00:37:00
8468,56,4849,paywall_view,2025-05-06 00:42:00
8469,56,4850,app_first_open,2025-05-07 17:54:00
8470,56,4850,insight_view,2025-05-07 17:59:00
8471,56,4851,app_first_open,2025-05-07 15:31:00
8472,56,4851,insight_view,2025-05-07 15:36:00
8473,56,4852,app_first_open,2025-05-08 21:20:00
8474,56,4852,insight_view,2025-05-08 21:25:00
8475,56,4853,app_first_open,2025-05-08 08:52:00
8476,56,4853,paywall_view,2025-05-08 09:02:00
8477,56,4854,app_first_open,2025-05-09 17:33:00
8478,56,4855,app_first_open,2025-05-10 07:33:00
8479,56,4855,insight_view,2025-05-10 07:38:00
8480,56,4855,paywall_view,2025-05-10 07:43:00
8481,56,4856,app_first_open,2025-05-10 11:11:00
8482,56,4856,paywall_view,2025-05-10 11:21:00
8483,57,4857,app_first_open,2025-01-25 13:29:00
8484,57,4858,app_first_open,2025-01-25 01:55:00
8485,57,4858,paywall_view,2025-01-25 02:05:00
8486,57,4859,app_first_open,2025-01-26 21:22:00
8487,57,4859,insight_view,2025-01-26 21:27:00
8488,57,4859,paywall_view,2025-01-26 21:32:00
8489,57,4860,app_first_open,2025-01-28 23:35:00
8490,57,4860,insight_view,2025-01-28 23:40:00
8491,57,4860,paywall_view,2025-01-28 23:45:00
8492,57,4861,app_first_open,2025-01-28 14:00:00
8493,57,4861,insight_view,2025-01-28 14:05:00
8494,57,4861,paywall_view,2025-01-28 14:10:00
8495,57,4862,app_first_open,2025-01-30 19:02:00
8496,57,4862,insight_view,2025-01-30 19:07:00
8497,57,4862,paywall_view,2025-01-30 19:12:00
8498,57,4863,app_first_open,2025-01-30 00:47:00
8499,57,4864,app_first_open,2025-02-02 00:24:00
8500,57,4865,app_first_open,2025-02-02 15:42:00
8501,57,4865,insight_view,2025-02-02 15:47:00
8502,57,4866,app_first_open,2025-02-05 04:18:00
8503,57,4866,paywall_view,2025-02-05 04:28:00
8504,57,4867,app_first_open,2025-02-05 07:55:00
8505,57,4868,app_first_open,2025-02-06 10:05:00
8506,57,4868,insight_view,2025-02-06 10:10:00
8507,57,4869,app_first_open,2025-02-08 00:36:00
8508,57,4869,insight_view,2025-02-08 00:41:00
8509,57,4869,paywall_view,2025-02-08 00:46:00
8510,57,4870,app_first_open,2025-02-08 21:57:00
8511,57,4870,insight_view,2025-02-08 22:02:00
8512,57,4871,app_first_open,2025-02-09 01:45:00
8513,57,4872,app_first_open,2025-02-11 03:12:00
8514,57,4872,insight_view,2025-02-11 03:17:00
8515,57,4872,paywall_view,2025-02-11 03:22:00
8516,57,4873,app_first_open,2025-02-11 17:37:00
8517,57,4874,app_first_open,2025-02-12 16:08:00
8518,57,4875,app_first_open,2025-02-26 14:09:00
8519,57,4876,app_first_open,2025-02-27 14:48:00
8520,57,4876,insight_view,2025-02-27 14:53:00
8521,57,4877,app_first_open,2025-02-27 09:54:00
8522,57,4878,app_first_open,2025-02-28 06:45:00
8523,57,4879,app_first_open,2025-02-28 09:51:00
8524,57,4880,app_first_open,2025-03-07 19:05:00
8525,57,4880,insight_view,2025-03-07 19:10:00
8526,57,4881,app_first_open,2025-03-07 10:53:00
8527,57,4882,app_first_open,2025-03-08 12:41:00
8528,57,4883,app_first_open,2025-03-10 11:54:00
8529,57,4883,paywall_view,2025-03-10 12:04:00
8530,57,4884,app_first_open,2025-03-10 07:44:00
8531,57,4885,app_first_open,2025-03-13 14:35:00
8532,57,4886,app_first_open,2025-03-13 12:08:00
8533,57,4886,insight_view,2025-03-13 12:13:00
8534,57,4887,app_first_open,2025-03-15 14:40:00
8535,57,4888,app_first_open,2025-03-18 17:57:00
8536,57,4888,insight_view,2025-03-18 18:02:00
8537,57,4889,app_first_open,2025-03-23 05:52:00
8538,57,4890,app_first_open,2025-03-26 21:25:00
8539,57,4890,insight_view,2025-03-26 21:30:00
8540,57,4891,app_first_open,2025-03-27 14:22:00
8541,57,4891,insight_view,2025-03-27 14:27:00
8542,57,4892,app_first_open,2025-04-06 09:45:00
8543,57,4892,paywall_view,2025-04-06 09:55:00
8544,57,4893,app_first_open,2025-04-06 20:04:00
8545,57,4893,insight_view,2025-04-06 20:09:00
8546,57,4893,paywall_view,2025-04-06 20:14:00
8547,57,4894,app_first_open,2025-04-09 07:12:00
8548,57,4894,insight_view,2025-04-09 07:17:00
8549,57,4895,app_first_open,2025-04-10 17:24:00
8550,57,4895,insight_view,2025-04-10 17:29:00
8551,57,4896,app_first_open,2025-04-10 05:16:00
8552,57,4896,insight_view,2025-04-10 05:21:00
